creative_id,campaign_id,advertiser_id,advertiser_name,app_name,vertical,objective,format,language,asset_file,overall_ctr,overall_cvr,overall_ipm,overall_roas,total_impressions,total_clicks,total_conversions,total_spend_usd,total_revenue_usd,overall_ctr_pct_contextual,overall_cvr_pct_contextual,overall_ipm_pct_contextual,overall_roas_pct_contextual,overall_ctr_pct_global,overall_cvr_pct_global,overall_ipm_pct_global,overall_roas_pct_global,performance_score_contextual,performance_score_global,performance_score_final,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,readability_score_pct_contextual,brand_visibility_score_pct_contextual,clutter_score_pct_contextual,novelty_score_pct_contextual,motion_score_pct_contextual,readability_score_pct_global,brand_visibility_score_pct_global,clutter_score_pct_global,novelty_score_pct_global,motion_score_pct_global,creative_quality_score_contextual,creative_quality_score_global,creative_quality_score_final,total_impressions_confidence_score,total_clicks_confidence_score,total_conversions_confidence_score,total_days_active_confidence_score,confidence_score_final,ctr_decay_pct,cvr_decay_pct,ctr_decay_health_score,cvr_decay_health_score,health_score_final,creative_status,fatigue_day,total_days_active,first_7d_ctr,last_7d_ctr,first_7d_cvr,last_7d_cvr,peak_rolling_ctr_5,width,height,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score,primary_theme,target_age_segment,target_os,countries,start_date,end_date,daily_budget_usd,kpi_goal,hq_region,overall_ctr_context_level,overall_cvr_context_level,overall_ipm_context_level,overall_roas_context_level,brand_visibility_score_context_level,readability_score_context_level,clutter_score_context_level,novelty_score_context_level,motion_score_context_level
500874,20145,1001,VantaStyle,VantaStyle Shop,ecommerce,purchase,native,de,assets/creative_500874.png,0.0042638344485357,0.0643813356031881,0.2745113565876127,2.1281869119254693,6061680,25846,1664,28869.64,61439.99,0.2,0.6666666666666666,0.3,0.2,0.28425925925925927,0.2759259259259259,0.15092592592592594,0.4388888888888889,0.3516666666666667,0.26643518518518516,0.3346203703703704,0.873,0.653,0.122,0.592,0.373,0.5833333333333334,0.48333333333333334,0.08333333333333333,0.5166666666666667,0.275,0.6953703703703704,0.6050925925925926,0.08425925925925926,0.4791666666666667,0.25925925925925924,0.6095833333333334,0.6754398148148149,0.6227546296296297,0.9683806210915463,0.9518480570779237,0.8509652332281609,0.97874839900079,0.9354120220177565,-0.7918587685030073,-0.0939627959819086,0.2081412314969927,0.9060372040180914,0.5221944191314871,stable,,54,0.0084436623254101,0.0017574742747556,0.0665100572603142,0.0602605863192182,0.008886711389161,320,320,2026-01-20,discount,limited offer,Watch now,Your next favorite pick,Only this weekend,lime,calm,0,0.358,53,2,2,1,1,0,0,304491,1613281,13622,906,698730,1228,74,0.291358024691358,testimonial,18-24,Android,FR|DE,2026-01-16,2026-03-14,2489,CPA,North America,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500875,20145,1001,VantaStyle,VantaStyle Shop,ecommerce,purchase,interstitial,fr,assets/creative_500875.png,0.0058703634828707,0.0642363293526084,0.3770906021052134,2.434740228335202,4065336,23865,1533,24088.27,58648.68,0.5686274509803921,0.8235294117647058,0.6274509803921569,0.6470588235294118,0.6722222222222223,0.2722222222222222,0.4361111111111111,0.5342592592592592,0.6686274509803921,0.46199074074074076,0.6273001089324619,0.872,0.93,0.299,0.805,0.695,0.6862745098039216,0.9803921568627451,0.23529411764705882,0.9803921568627451,0.9019607843137255,0.6898148148148148,0.962037037037037,0.40324074074074073,0.8217592592592593,0.7282407407407407,0.8490196078431371,0.7769444444444444,0.8346045751633987,0.9436097597653748,0.9443775411251154,0.8415641143943797,0.96504914487143,0.919362263017864,-0.8391739623339161,-0.1429503916449086,0.16082603766608394,0.8570496083550914,0.4741266444761373,stable,,51,0.0114357326726924,0.0018391635735577,0.0648218668020648,0.0555555555555555,0.0117444254762703,360,640,2026-01-23,discount,watch now,Install now,Limited stock,Free shipping over $25,orange,urgent,5,0.297,27,1,2,1,1,0,1,173882,1033340,11817,766,508927,936,52,0.5475308641975308,testimonial,18-24,Android,FR|DE,2026-01-16,2026-03-14,2489,CPA,North America,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500876,20146,1002,EarnPath,EarnPath Saver,fintech,signup,rewarded_video,fr,assets/creative_500876.png,0.0044318328482797,0.1110746513535685,0.4922642884799613,6.031474468778035,2750555,12190,1354,21524.43,129824.05,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.46153846153846156,0.325,0.8055555555555556,0.6537037037037037,0.7805555555555556,0.29615384615384616,0.6512962962962963,0.3671823361823362,0.93,0.966,0.342,0.221,0.148,0.6153846153846154,1.0,0.7692307692307693,0.23076923076923078,0.23076923076923078,0.8606481481481482,0.9796296296296296,0.5143518518518518,0.038425925925925926,0.041666666666666664,0.5961538461538461,0.6853703703703703,0.613997150997151,0.919384362823094,0.8814431280683088,0.8273296310350567,0.9603064844621744,0.8889314772693424,-0.7786229553285219,-0.0876041124414367,0.22137704467147812,0.9123958875585633,0.5323355239706664,stable,,50,0.0081501202665428,0.0018042495383243,0.1063779712873617,0.0970588235294117,0.0084812997607439,360,640,2026-01-16,feature-focus,cashback,Try for free,Secure & simple,Built for peace of mind,lime,calm,30,0.451,46,2,1,1,0,0,0,122095,521342,4249,452,376888,680,66,0.5864197530864198,testimonial,35-44,Android,FR|IT,2026-01-05,2026-03-06,2708,CTR,APAC,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500877,20146,1002,EarnPath,EarnPath Saver,fintech,signup,interstitial,it,assets/creative_500877.png,0.0045051594961068,0.0991024222304192,0.4464722185985592,6.691537513897598,3610527,16266,1612,23142.49,154858.84,0.6,0.44,0.52,0.72,0.3453703703703704,0.6824074074074075,0.5824074074074074,0.825925925925926,0.5559999999999999,0.6087037037037037,0.5665407407407408,0.915,0.724,0.062,0.381,0.209,0.52,0.45,0.16,0.42,0.26,0.8180555555555555,0.7379629629629629,0.041666666666666664,0.1527777777777778,0.07546296296296297,0.5525,0.7214351851851851,0.586287037037037,0.936253189813926,0.9084660537337848,0.8473251578424923,0.9505356080726242,0.9077885187139672,-0.7795089728797875,-0.1372445606414779,0.2204910271202125,0.8627554393585222,0.5095100126274519,stable,,48,0.0082567242849391,0.0018205336182346,0.0978220052572286,0.0843964671246319,0.0085036437824065,360,640,2026-01-18,feature-focus,challenge,Learn more,Secure & simple,No hidden fees,blue,urgent,12,0.231,60,1,1,0,0,0,0,134612,645050,5326,521,559726,1019,86,0.5845679012345678,testimonial,35-44,Android,FR|IT,2026-01-05,2026-03-06,2708,CTR,APAC,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500878,20146,1002,EarnPath,EarnPath Saver,fintech,signup,native,it,assets/creative_500878.png,0.0036193669732033,0.1006726888333653,0.3643714050670581,6.9428132780331575,7187721,26015,2619,36723.21,254962.39,0.3220338983050847,0.22033898305084745,0.2711864406779661,0.423728813559322,0.14074074074074075,0.7064814814814815,0.40370370370370373,0.8416666666666667,0.29915254237288136,0.5143981481481481,0.3422016635279347,0.889,0.672,0.128,0.291,0.381,0.5677966101694916,0.1864406779661017,0.22033898305084745,0.2711864406779661,0.6779661016949152,0.750462962962963,0.6444444444444445,0.09490740740740741,0.07824074074074074,0.2712962962962963,0.46313559322033904,0.6608333333333334,0.5026751412429379,0.9789456684379719,0.9524586287731444,0.9029747001926532,1.0,0.9543838830385368,-0.723605234166155,-0.1215961477444521,0.27639476583384504,0.878403852255548,0.5472988547236113,stable,,59,0.0063833342784548,0.0017643201831326,0.1029874213836478,0.0904645476772616,0.0067571275941808,320,320,2026-01-07,trust,security,Watch now,Save with confidence,No hidden fees,green,playful,0,0.38,49,1,0,0,0,0,0,342151,1992689,12720,1310,695452,1227,111,0.462037037037037,testimonial,35-44,Android,FR|IT,2026-01-05,2026-03-06,2708,CTR,APAC,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500879,20146,1002,EarnPath,EarnPath Saver,fintech,signup,native,fr,assets/creative_500879.png,0.0038286070983184,0.0966484801247077,0.370029057047141,7.191847336157341,3686197,14113,1364,18869.17,135704.19,0.4915254237288136,0.11864406779661017,0.3050847457627119,0.5084745762711864,0.1814814814814815,0.6444444444444445,0.41944444444444445,0.8657407407407407,0.3364406779661017,0.5173611111111112,0.37262476459510363,0.895,0.496,0.116,0.437,0.033,0.6271186440677966,0.01694915254237288,0.1694915254237288,0.6101694915254238,0.05084745762711865,0.7680555555555556,0.2537037037037037,0.07685185185185185,0.23148148148148148,0.010185185185185186,0.4338983050847458,0.5352546296296297,0.4541695699937226,0.9375392932534633,0.8951652883241116,0.8281731844790556,0.9351048350486648,0.8994825419172836,-0.7263351233626327,-0.2444769505453137,0.27366487663736727,0.7555230494546863,0.49050105440516084,stable,,45,0.0068184030877531,0.0018659574398737,0.0982575024201355,0.074235807860262,0.0070374896589046,320,320,2026-01-21,testimonial,cashback,Book now,"Your money, clearer",No hidden fees,purple,calm,0,0.296,70,1,0,0,0,0,0,109388,606007,4132,406,613626,1145,85,0.4888888888888889,testimonial,35-44,Android,FR|IT,2026-01-05,2026-03-06,2708,CTR,APAC,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500880,20146,1002,EarnPath,EarnPath Saver,fintech,signup,native,fr,assets/creative_500880.png,0.003769670199532,0.103703243444762,0.3909270264085377,7.139657262795905,4269339,16094,1669,22030.29,157288.72,0.4576271186440678,0.3898305084745763,0.4915254237288136,0.4915254237288136,0.1685185185185185,0.7416666666666667,0.4638888888888889,0.8574074074074074,0.4593220338983051,0.552962962962963,0.47805021971123673,0.99,0.884,0.285,0.254,0.261,0.9322033898305084,0.652542372881356,0.6610169491525424,0.1694915254237288,0.4406779661016949,0.9699074074074074,0.9333333333333333,0.36898148148148147,0.052314814814814814,0.12453703703703704,0.5851694915254236,0.7383564814814815,0.6158068895166352,0.9466457415745971,0.9074701823728513,0.8513092297422685,0.955469903906914,0.9134589319326943,-0.7416416989347294,-0.0886583067160424,0.2583583010652706,0.9113416932839576,0.5522008275636797,stable,,49,0.0069762028736304,0.0018023599223178,0.1072324011571841,0.0977253580454928,0.0072969425223945,320,320,2026-01-17,trust,earn more,Book now,Track every euro,"Fast signup, instant card",blue,trustworthy,0,0.567,34,0,2,0,0,0,0,138963,743241,5185,556,658581,1187,116,0.4966049382716049,testimonial,35-44,Android,FR|IT,2026-01-05,2026-03-06,2708,CTR,APAC,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500881,20146,1002,EarnPath,EarnPath Saver,fintech,signup,banner,fr,assets/creative_500881.png,0.0031087133657275,0.0930902506275978,0.2893909063449404,5.963406705597531,7816417,24299,2262,36084.48,215186.43,0.3684210526315789,0.7017543859649122,0.42105263157894735,0.6140350877192983,0.05092592592592592,0.587037037037037,0.1962962962962963,0.7722222222222223,0.5192982456140351,0.38009259259259265,0.4914571150097467,0.99,0.98,0.132,0.407,0.48,0.9385964912280702,0.9736842105263158,0.2543859649122807,0.5263157894736842,0.9298245614035088,0.9699074074074074,0.9916666666666667,0.09861111111111111,0.1875,0.43148148148148147,0.8609649122807017,0.8552314814814815,0.8598182261208577,0.9841450128462979,0.9460659085425023,0.8861697729923266,1.0,0.9509241761645413,-0.6952741066844386,-0.0924082718738387,0.30472589331556144,0.9075917281261613,0.5760155189803313,stable,,59,0.0056823887598009,0.0017315709909966,0.0947145533023861,0.0859621451104101,0.006238140443132,320,480,2026-01-07,trust,cashback,Install now,Track every euro,No hidden fees,black,playful,0,0.335,49,0,1,0,0,0,0,397233,2160887,12279,1163,732283,1268,109,0.3398148148148148,testimonial,35-44,Android,FR|IT,2026-01-05,2026-03-06,2708,CTR,APAC,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500882,20147,1003,CloudRoute,CloudRoute Getaway,travel,booking,banner,es,assets/creative_500882.png,0.0055888435626964,0.0532641011682927,0.2976847289372257,9.042519577800476,4272977,23881,1272,19824.75,179265.69,0.3888888888888889,0.4222222222222222,0.35555555555555557,0.7555555555555555,0.6175925925925926,0.1,0.2175925925925926,0.9462962962962963,0.4588888888888889,0.4139351851851852,0.4498981481481482,0.862,0.534,0.429,0.745,0.648,0.6444444444444445,0.3138888888888889,0.9055555555555556,0.6888888888888889,0.8166666666666667,0.6504629629629629,0.33055555555555555,0.7083333333333334,0.7421296296296296,0.6726851851851852,0.40430555555555553,0.459074074074074,0.4152592592592592,0.9466985558858936,0.9444403282901448,0.8201680478131232,0.9297367214508081,0.9136532802470095,-0.775591769896426,0.0088985784520922,0.22440823010357402,1.0,0.5734245265569657,stable,,44,0.0093883417997333,0.0021068211668855,0.0564596150029767,0.0569620253164556,0.0096497364745598,320,480,2026-01-24,wanderlust,save smarter,Start now,Escape this weekend,Special fares today,blue,urgent,0,0.205,34,0,1,1,1,0,0,190558,1073459,10078,569,599956,1264,72,0.5938271604938271,destination,25-34,Both,ES|CA,2026-01-19,2026-03-08,2234,IPM,Europe,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective
500883,20147,1003,CloudRoute,CloudRoute Getaway,travel,booking,interstitial,en,assets/creative_500883.png,0.0097348893810565,0.0542328759694126,0.5279510483787943,11.654016304316654,1894115,18439,1000,12204.13,142227.13,1.0,0.7704918032786885,1.0,0.9836065573770492,0.9722222222222222,0.11481481481481481,0.7037037037037037,0.9953703703703703,0.9393442622950819,0.6685185185185185,0.8851791135397693,0.873,0.588,0.02,0.831,0.593,0.7213114754098361,0.45081967213114754,0.040983606557377046,0.8032786885245902,0.6229508196721312,0.6953703703703704,0.4638888888888889,0.016203703703703703,0.8495370370370371,0.5861111111111111,0.689344262295082,0.696412037037037,0.6907578172434731,0.8962529236444196,0.9202127882739303,0.7925913577131433,0.8539846874950946,0.874214086511512,-0.570167533419089,-0.1031007535324746,0.429832466580911,0.8968992464675254,0.6400125175298875,top_performer,,32,0.0140276095906999,0.0060295220306045,0.0545580110497237,0.0489330389992641,0.0145033957320646,360,640,2026-02-05,product-focus,exclusive,Book now,Book your next trip,Flexible booking options,purple,premium,12,0.468,63,1,1,0,1,0,1,75297,412900,5792,316,450782,2718,133,0.8904320987654321,destination,25-34,Both,ES|CA,2026-01-19,2026-03-08,2234,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500884,20147,1003,CloudRoute,CloudRoute Getaway,travel,booking,rewarded_video,en,assets/creative_500884.png,0.0088696352081355,0.0650445510623714,0.5769214402001778,10.276755446267869,1644938,14590,949,13017.63,133779.0,0.8524590163934426,0.7868852459016393,0.9016393442622951,0.819672131147541,0.95,0.2814814814814815,0.7564814814814815,0.9768518518518519,0.8467213114754097,0.7205092592592592,0.8214789010321797,0.789,0.567,0.135,0.537,0.516,0.3524590163934426,0.32786885245901637,0.1885245901639344,0.3442622950819672,0.5245901639344263,0.39444444444444443,0.4083333333333333,0.10185185185185185,0.39351851851851855,0.4875,0.4663934426229508,0.5297916666666667,0.47907308743169397,0.8875070246416911,0.8982792041431444,0.7865921844192332,0.8539846874950946,0.8632952426041103,-0.6324619247415002,-0.2196149424441489,0.3675380752584998,0.7803850575558511,0.5533192172923078,top_performer,,32,0.0133597616967905,0.0049102210999506,0.0664291701592623,0.0518403317781233,0.0139257995349258,360,640,2026-02-05,discount,save smarter,Try for free,Fly smarter,Special fares today,lime,adventurous,15,0.585,53,0,0,1,0,0,1,67472,357192,4772,317,392854,1929,100,0.8944444444444445,destination,25-34,Both,ES|CA,2026-01-19,2026-03-08,2234,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500885,20147,1003,CloudRoute,CloudRoute Getaway,travel,booking,native,es,assets/creative_500885.png,0.0068535851374272,0.0554624976735529,0.3801169497400568,10.492461481674564,3135877,21492,1192,16227.99,170271.56,0.92,0.58,0.88,0.92,0.8240740740740741,0.14166666666666666,0.4462962962962963,0.9833333333333333,0.8210000000000001,0.5531018518518519,0.7674203703703705,0.629,0.541,0.572,0.85,0.493,0.04,0.38,1.0,0.8,0.54,0.05694444444444444,0.3472222222222222,0.937962962962963,0.8671296296296296,0.4513888888888889,0.25,0.26055555555555554,0.2521111111111111,0.9275137465236923,0.9345660048548617,0.8127219473831789,0.9009694709504106,0.8992516475426922,-0.7204867333994296,-0.0615258408531583,0.2795132666005704,0.9384741591468417,0.5760456682463926,stable,,39,0.0109117616199769,0.0030499821347664,0.0579108391608391,0.0543478260869565,0.0112001530757854,320,320,2026-01-29,destination,limited offer,Try for free,Last-minute savings,Hotels + flights in one tap,blue,urgent,0,0.372,75,0,1,1,1,0,0,130328,838728,9152,530,542954,1656,90,0.7512345679012346,destination,25-34,Both,ES|CA,2026-01-19,2026-03-08,2234,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500886,20147,1003,CloudRoute,CloudRoute Getaway,travel,booking,native,es,assets/creative_500886.png,0.0055750688654859,0.0567655033674451,0.3164715904574794,8.9390385932267,4101474,22866,1298,21130.91,188890.02,0.66,0.68,0.64,0.64,0.612037037037037,0.1574074074074074,0.2722222222222222,0.9435185185185185,0.654,0.44574074074074077,0.6123481481481482,0.706,0.611,0.326,0.585,0.393,0.08,0.55,0.62,0.32,0.27,0.1648148148148148,0.5060185185185185,0.4773148148148148,0.4689814814814815,0.2912037037037037,0.35300000000000004,0.41043981481481484,0.36448796296296304,0.944158515440243,0.9403715124544383,0.8224875603700208,0.9403574963462502,0.9126039749715367,-0.79723576589418,-0.1910260499734183,0.20276423410582,0.8089739500265817,0.4755586062701628,fatigued,12.0,46,0.0093292907274607,0.0018916464891041,0.0583201562645335,0.0471794871794871,0.0095534154327963,320,320,2026-01-22,wanderlust,2-for-1,Order now,Book your next trip,Flexible booking options,lime,playful,0,0.394,58,1,1,1,0,0,1,256785,1152392,10751,627,515424,975,46,0.6092592592592593,destination,25-34,Both,ES|CA,2026-01-19,2026-03-08,2234,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500887,20147,1003,CloudRoute,CloudRoute Getaway,travel,booking,interstitial,en,assets/creative_500887.png,0.0063318858795895,0.0526978983844111,0.3336770786643001,7.355835223065019,3509381,22221,1171,22604.62,166275.86,0.6557377049180327,0.6557377049180327,0.639344262295082,0.6885245901639344,0.7555555555555555,0.08518518518518518,0.3287037037037037,0.8824074074074074,0.6565573770491804,0.4639351851851852,0.6180329386763814,0.644,0.663,0.24,0.603,0.544,0.03278688524590164,0.6229508196721312,0.39344262295081966,0.3442622950819672,0.5245901639344263,0.06944444444444445,0.6208333333333333,0.2657407407407407,0.5009259259259259,0.5259259259259259,0.43852459016393447,0.4946064814814815,0.44974096842744393,0.9344913433422101,0.9376909569881714,0.810684534189108,0.9403574963462502,0.9046328521156268,-0.8303432616354086,0.0238019387430026,0.1696567383645914,1.0,0.5433112061005253,fatigued,11.0,46,0.0110983388999343,0.0018829079790277,0.0535206258890469,0.0547945205479452,0.0115587562560862,360,640,2026-01-22,destination,escape,Order now,Dream destinations await,Flexible booking options,teal,urgent,12,0.555,70,0,3,0,1,0,0,212148,1013485,11248,602,426468,803,44,0.6555555555555556,destination,25-34,Both,ES|CA,2026-01-19,2026-03-08,2234,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500888,20148,1004,SnapMeal,SnapMeal Express,food_delivery,order,native,de,assets/creative_500888.png,0.0056617075020747,0.0930006016674784,0.5265422041582235,2.04767326083233,6164748,34903,3246,28432.71,58220.9,0.7758620689655172,0.5,0.7241379310344828,0.46551724137931033,0.6314814814814815,0.5824074074074074,0.7018518518518518,0.412962962962963,0.6267241379310344,0.6001388888888888,0.6214070881226053,0.838,0.381,0.293,0.818,0.422,0.5172413793103449,0.05172413793103448,0.4051724137931034,0.9482758620689655,0.4827586206896552,0.5717592592592593,0.08935185185185185,0.38935185185185184,0.8319444444444445,0.337037037037037,0.4150862068965518,0.4269212962962963,0.4174532247765007,0.9694260610739195,0.979992066168036,0.9275892897023403,0.9603064844621744,0.9611523906739665,-0.8473358838772722,0.0822209935288817,0.1526641161227278,1.0,0.5339652638675003,fatigued,13.0,50,0.0116923336045151,0.0017849997751453,0.094312699599103,0.1020671834625323,0.0120182442008722,320,320,2026-01-26,combo,fast,Get offer,Hungry? We got you,Fresh favorites nearby,blue,excited,0,0.539,69,2,3,0,1,0,0,333702,1258688,14717,1388,867227,1548,158,0.5820987654320988,discount,35-44,iOS,DE|UK|ES,2026-01-18,2026-03-28,2701,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500889,20148,1004,SnapMeal,SnapMeal Express,food_delivery,order,banner,de,assets/creative_500889.png,0.0035885224145453,0.0728104655447733,0.261281987620898,1.133731643949999,9074487,32564,2371,37389.58,42389.75,0.35384615384615387,0.27692307692307694,0.23076923076923078,0.12307692307692308,0.13518518518518519,0.34444444444444444,0.12037037037037036,0.05555555555555555,0.2453846153846154,0.1663888888888889,0.2295854700854701,0.84,0.3,0.278,0.505,0.181,0.5538461538461539,0.015384615384615385,0.3076923076923077,0.5,0.06153846153846154,0.5782407407407407,0.032407407407407406,0.3476851851851852,0.3398148148148148,0.05925925925925926,0.37,0.3559259259259259,0.36718518518518517,0.9933988430768115,0.9734936714686304,0.891566573802259,0.9831492268326565,0.9624520020439203,-0.6922221846014138,-0.1094549313291824,0.3077778153985862,0.8905450686708176,0.5700230793710903,underperformer,,55,0.0058278537029281,0.0017936840811498,0.0729369089260266,0.0649536045681656,0.0073016478568349,320,480,2026-01-21,minimalist,2-for-1,Try for free,"Your cravings, delivered",Late-night deals available,orange,urgent,0,0.524,36,0,0,0,1,0,0,832959,3973504,23157,1689,781074,1401,91,0.1037037037037037,discount,35-44,iOS,DE|UK|ES,2026-01-18,2026-03-28,2701,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500890,20148,1004,SnapMeal,SnapMeal Express,food_delivery,order,banner,en,assets/creative_500890.png,0.0039693610145646,0.082743321061078,0.3284381128354476,1.453738781466292,5337383,21186,1753,22381.49,32536.84,0.5076923076923077,0.7076923076923077,0.6,0.36923076923076925,0.2212962962962963,0.41574074074074074,0.30925925925925923,0.14907407407407408,0.5623076923076924,0.28624999999999995,0.5070961538461539,0.662,0.506,0.405,0.34,0.262,0.07692307692307693,0.3384615384615385,0.6,0.18461538461538463,0.15384615384615385,0.08842592592592592,0.27037037037037037,0.6550925925925926,0.11388888888888889,0.12638888888888888,0.26384615384615384,0.22067129629629628,0.25521118233618234,0.9604902472528482,0.9332225888504975,0.8569392794628523,0.9403574963462502,0.9267789531594317,-0.7821770149969747,-0.1265506389567561,0.21782298500302533,0.8734493610432439,0.5128548542211238,stable,,46,0.0082864736512488,0.0018049844258639,0.0861263186006142,0.0752269779507133,0.0084874456918296,320,480,2026-01-30,discount,last-minute deal,Get offer,"Your cravings, delivered",Free delivery over $15,orange,playful,0,0.606,42,0,1,1,0,0,1,165728,903762,7489,645,854301,1542,116,0.2265432098765432,discount,35-44,iOS,DE|UK|ES,2026-01-18,2026-03-28,2701,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500891,20148,1004,SnapMeal,SnapMeal Express,food_delivery,order,native,es,assets/creative_500891.png,0.0045359396620966,0.0926584278539585,0.4202930379302948,1.6986443507219129,3906798,17721,1642,18031.95,30629.87,0.43103448275862066,0.46551724137931033,0.3620689655172414,0.22413793103448276,0.35833333333333334,0.5712962962962963,0.5259259259259259,0.25833333333333336,0.3741379310344828,0.4502314814814815,0.3893566411238825,0.665,0.421,0.02,0.585,0.334,0.034482758620689655,0.13793103448275862,0.034482758620689655,0.7068965517241379,0.27586206896551724,0.09351851851851851,0.1388888888888889,0.016203703703703703,0.4689814814814815,0.2074074074074074,0.38275862068965516,0.3752083333333333,0.38124856321839085,0.941143262880636,0.9164919984176167,0.8494392732859324,0.9128859482834645,0.9106415836363466,-0.8165200984278252,-0.2049440979830328,0.18347990157217475,0.7950559020169672,0.45868910177233135,stable,,41,0.0098861856302511,0.0018139163663627,0.0966759002770083,0.0768627450980392,0.0102611766892833,320,320,2026-02-04,urgency,free delivery,Claim reward,2-for-1 tonight,Free delivery over $15,black,premium,0,0.932,47,1,4,1,0,0,1,123802,730312,7220,698,702899,1275,98,0.3808641975308642,discount,35-44,iOS,DE|UK|ES,2026-01-18,2026-03-28,2701,IPM,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500892,20148,1004,SnapMeal,SnapMeal Express,food_delivery,order,rewarded_video,es,assets/creative_500892.png,0.0075689176725313,0.1088509962569473,0.8238842292418519,2.153876807793059,3494423,26449,2879,24592.14,52968.44,0.9666666666666667,0.9833333333333333,0.9833333333333333,0.7222222222222222,0.8925925925925926,0.7972222222222223,0.8416666666666667,0.4462962962962963,0.9277777777777778,0.7616666666666666,0.8945555555555557,0.883,0.412,0.369,0.534,0.429,0.6833333333333333,0.12777777777777777,0.5638888888888889,0.5388888888888889,0.48333333333333334,0.7277777777777777,0.11712962962962963,0.5699074074074074,0.38935185185185184,0.350462962962963,0.4026388888888889,0.3869212962962963,0.3994953703703704,0.9342264904524544,0.9540086146504422,0.9138293053381162,0.9505356080726242,0.9348881811043753,-0.8395027944849203,-0.0954356846473029,0.16049720551507973,0.9045643153526971,0.49532740494200755,fatigued,13.0,48,0.0150908392375664,0.0024220375265067,0.1119266055045871,0.1012448132780083,0.0156311204790061,360,640,2026-01-28,combo,fast,Order now,2-for-1 tonight,Late-night deals available,purple,excited,10,0.351,76,0,3,1,1,0,0,103060,577834,8720,976,497515,1205,122,0.726851851851852,discount,35-44,iOS,DE|UK|ES,2026-01-18,2026-03-28,2701,IPM,Europe,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective,vertical+objective
